price,transaction,title,city,region,description,surface,bathrooms,rooms
360000.0,sale,appartement S+3 à vendre ,ben arous,ezzahra,"Cet appartement S+3 à vendre offre une combinaison harmonieuse de confort et de fonctionnalité, il constitue un véritable havre de paix à quelques pas des commodités. Logé au sein d'une résidence dotée d'un ascenseur et d'une place de parking au sous-sol. La partie jour comprend un vaste hall d'entrée qui s'ouvre sur un grand salon, baigné de lumière naturelle, une salle d'eau pour les invités et une cuisine agencée récemment renouvelée. La partie nuit, isolée, abrite trois chambres à coucher. Ces espaces privés partagent une salle de bain avec d'une baignoire. L'appartement est équipé par du chauffage central.",128,2.0,3
400000.0,sale,Appartement en vente ,ben arous,ezzahra,"Cet appartement au RDC d'une résidence R+1, situé dans un quartier calme, résidentiel et doté d'un bon voisinage. Il se dresse sur un terrain de 244 m². L'atout majeur est son espace extérieur. Ce jardin gazonné des deux côtés offre un véritable espace de détente. La pièce de réception en open space donne directement sur le jardin. Une cuisine agencée, complétée par un séchoir. La partie nuit loge trois chambres à coucher. Ces pièces partagent une salle de bain commune avec baignoire. L'appartement est équipé par du chauffage central.",145,2.0,3
140000.0,sale,S+2 en vente,ben arous,rades,Cet appartement est situé à la cité olympique de Rades. Occupe le premier étage de la résidence. L'entrée donne sur un hall de réception. La pièce de vie offre un espace de vie conviviale. La cuisine estaménagéepar des élèments de rangement. Elle est complétée par un séchoir. La partie nuit loge deux chambres à coucher et une salle de bain avec baignoire.,67,1.0,2
430000.0,sale,S+3 en vente,ben arous,ezzahra,"Cet appartement en S+3, est situé au 1er étage d'une résidence équipée d'un ascenseur. Récemment rénové avec des finitions haut de gamme, il offre une ambiance luxueuse avec des boiseries en chêne et du sol en marbre dans le salon et le couloir. Le vaste salon de 50m² est idéal pour recevoir, tandis que l'espace nuit, intégralement séparé, garantit une intimité totale. La cuisine agencée dispose de tous les équipements nécessaires, même de climatiseur, ce dernier est présent dans chaque piéce. Les grandes chambres sont dotées de placards encastrés, offrant un espace de rangement généreux. L'appartement est équipé par du chauffage central. Une place de parking au sous sol est mise à disposition.",165,2.0,3
440000.0,sale,Appartement S+4 à vendre ,ben arous,ezzahra,"Cet appartement en S+4 occupe le deuxième étage d'une résidence sécurisée et proche de toutes les commodités. La résidence est équipée par un ascenseur et un parking sous sol. Le hall d'entrée donne sur l'espace de vie. Cette pièce est caractérisée par son volume généreux permettant d'aménager un salon et une salle à manger. Elle est lumineuse grâce à un balcon sans vis à vis.La cuisine est agencée et équipée par une plaque de cuisson, une hotte aspirante et un four électrique. Elle est complétée par un séchoir. Une salle d'eau avec une cabine de douche est disponible pour les invités dans cette partie jour. La partie nuit réserve quatre chambres à coucher dont deux avec un dressing et qui se partagent une salle de bain commune avec une baignoire. Le chauffage central et la climatisation en split système sont à la disposition.",168,2.0,4
305000.0,sale,a vendre s+2 a ain zaghouan,tunis,ain zaghouan nord,"A vendre un appartement S+2 haut standing au Rdc dans une résidence gardée située à : Ain zaghouan pre clinique soukra composé de : ✅ salon avec terrasse ✅2 Chambres à coucher avec dressing ✅un grand dressing au couloir ✅cuisine équipée avec séchoir ✅salle de bain avec baignoire ✅salle d'eau l'appartement est équipée par : ✅chauffage centrale prix de location :1250dt si vous êtes intéressés, veuillez nous contacter pour plus d'info sur :  Afficher le numéro/ Afficher le numéro",112,2.0,2
145000.0,sale,S+2 bien orienté ,ben arous,rades,"a vendre un appartement s+2 au 3éme étage trés bien orienté avec vue dégagée situé au village méditerranéen de rades. il se compose d’un grand salon , de deux chambres à coucher dont une avec placards, salle de bain, cuisine qui donne sur un séchoir, place parking. avec titre foncier individuel . Tel: Afficher le numéro",80,1.0,3
249998.0,sale,A saisir Maison de 255m2 sur 3 étages avec jardin et terrasse,ben arous,mohamedia,"A saisir à Mohamadia , Village Badr (juste après le canal de fouchana), vends maison en Duplex : 3 appartements de 85 m2 chacun avec jardin, grande terrasse et garage. Maison de 3 étages construits sur terrain de 120 m2, chaque étage, indépendant, comporte : salon, 2 ch, cuisine équipée gaz de ville, salle de bain, double vitrage, séchoir sécurisé fer forgé. Récente construction, située dans quartier résidentiel en plein développement, calme et bien servi : proximité mosquée, écoles, supermarchés, tous commerces, transport collectifs, autoroute, etc. IDEAL pour famille ou investissement locatif Le tout 250 000 D. Contact : Afficher le numéro ",255,3.0,6
260000.0,sale,joli appartement ,ariana,jardins el menzah,"je met en vente un appartement S+2 108 m² dans un quartier résidentiel tout près de la clinique pédiatrique de Tunis . l'appartement est bien équipé: chauffage central , cuisine installée, plaque four et hotte aspirante. résidence gardée + caméra de surveillance avec syndic . ",108,1.0,2
220000.0,sale,Appartement S0 au RDC ,tunis,marsa,"Nous mettons à la vente un appartement S0 d'une petite résidence en R+2 Il est au rez-de-chaussée avec une entrée indépendante. un emplacement stratégique, proche de toutes commodités : Il est a 500 m a vol d'oiseau de la plage, 5 minutes à pieds de Marsa plage. L'appartement est composé d'une seule pièce spacieuse 45m 2. Une kitchenette. Une salle d'eau avec douche. Débarras. Un petit séchoir. Possibilité de le transformer en s1 . (Voir plan).",50,1.0,1
3200000.0,sale,appartement vente au coeur de Menzah9 ,tunis,menzah 9,La Rosa immobilière met en vente un appartement au coeur de Menzah9 a côté centre commercial Makni. Cet appartement est composé de quatre chambres a coucher dont trois avec placard un grand salon salle a manger avec balcon cuisine avec séchoir salle d'eau et salle de bain. Cet appartement est situé au deuxième étage sans ascenseur. Il est équipé de chauffage central. Son orientation est très optimale pour plus de renseignements n'hésitez pas de nous contacter sur ces numéros Afficher le numéro/watts Afficher le numéro,131,1.0,4
155000.0,sale,Un appartement à vendre à Tunis (douar hicher),manouba,douar hicher,Un appartement à vendre à Tunis (douar hicher) Un bon emplacement près de toutes commodités ( monoprix parking jardin boulangerie....) 💥Typologie :S+1 💥superficie 64m² 💥alimenté par gaz de ville 💥En deuxième étage 💥Avec un titre individuel 💥Direct propriétaire  Afficher le numéro,64,1.0,0
650000.0,sale,Appartement S+3 à Ain zaghouan Nord ,tunis,ain zaghouan nord,à vendre un appartement S+3 à Ain Zaghouan Nord facilement accessible depuis la route gp9. l'Appartement est d'une superficie de 175 m2 au 4 ème étage avec double ascenseur et se compose de: Partie jour: - salon donnant sur terrasse - salle d'eau invité - cuisine équipée qui donne sur un sechoir Partie nuit - suite parentale avec salle de douche et balcon - 2 chambres enfants - salle de bain Une place de parking est disponible au sous sol. Le prix est négociable. ,175,2.0,3
110000.0,sale,Appartement ,ben arous,mohamedia,Appartement a MHamdia Ben arous residence HAnA Prix un peux Negociable,82,1.0,2
450000.0,sale,apparemment s4 ennasr,ariana,ennasr 2,a vendre à ennasr 2 avenue hedi nouira appartement s3 avec chambre de service haut standing au rdc. emplacement idéal résidence calme et propre salon 3 chambres a coucher avec 3 placards et chambre de service salle douche et salle de bain cuisine équipée avec placard chauffage central 3 clim . place de parking ext… avec. ou sans meubles (neuf) prix 450 md tel Afficher le numéro,135,2.0,4
235000.0,sale,app s2 riadh andalous ,ariana,riadh andalous,av appartement s2 à riadh andalous 1 er étage emplacement idéal résidence calme et sécurisée place de parking chauffage central Clim cuisine équipée jamais utilisé salon salle à manger salle de bain 2 chambres à coucher balcon ext…surface 120 m2 prix 235md tel Afficher le numéro agence immobilière ,120,1.0,2
208000.0,sale,A vendre appartement menzah 7,ariana,menzah 7,"À vendre un appartement situé à cité Essada Menzah 7 en bon état, zone accessible à toutes commodités. Appart localisé en 3éme étage, S+2, sans ascenseur, superficie de 74m2, prix 208MDT, négociable. titre foncicer individuel. contact: Afficher le numéro (propriétaire) agence s'absentir ",74,1.0,2
168000.0,sale,A vendre une appartement à l'aouina,tunis,aouina,"A vendre un appartement T1 bis avec une place parking au sous-sol, 42 m2, en bon état, au 4 ème étage avec ascenseur dans une résidence R4 bien gardée et bien sécurisée, près de toutes commodités située aux jardins de laouina. l'appartement est composé comme suit : * une chambre à coucher munie par son propre dressing. * une cuisine aménagée par des éléments de rangement et un placard en plus d'un séchoir * une salle de bain munie d'une baignoire et des toilettes. * un petit hall à l'entrée servant comme un petit salon. L'appartement est équipé par un chauffage central et un interphone.",42,1.0,1
315000.0,sale,"à vendre appartement S+2,3,4",ariana,menzah 7,"Menzah 7bis BH Immo met en vente des appartements S+2,3,4,5 résidence R+7 Cuisine équipé salle de bain jacuzzi Chauffage central installé Climatiseur chaque pièce 3 Ascenseur dispo Place de parking sous-sol Toute neuve Faciliter de payement direct promoteur Les prix variables suivant demande Bien orienté et bien placé Près de tous commodités N’hésitez à nous contacter Pour plus d'informations veuillez nous contacter sur : ☎️ ￼⁨ Afficher le numéro⁩",115,1.0,234
290000.0,sale,A VENDRE UN APPARTEMENT S+2 HAUT STANDING A L'AOUINA CITE WAHAT,tunis,aouina,L’agence MSM Immobilière vous propose à vendre un appartement s+2 haut standing à cité el wahat . – Prix de vente: 290.000 DT. – Superficie : 120m² •L appartement est composé de : - Un Salon spacieux et lumineux. - Deux chambres à coucher dont une avec dressing et balcon. - Une cuisine bien équipée avec séchoir. - Une salle de bain. - Chauffage central/ 3 climatiseurs . Contactez-nous par message direct ou : Téléphone / WhatsApp : Afficher le numéro ) / Afficher le numéro ) / Afficher le numéro ) Email: [email protected] N'hésitez pas à nous contacter si vous avez besoin de plus d'informations. #agenceimmobilière #MSMimmo #vente #venteimmobiliere #appartement,120,1.0,2
520000.0,sale,A VENDRE UN APPARTEMENT S+3 HAUT STANDING DIRECT PROMOTEUR AVEC PLACE PARKING SOUS SOL,tunis,aouina,L’agence MSM Immobilière vous propose à vendre un appartement s+3 haut standing direct promoteur à l'Aouina. – Étage: 4 éme étage. – Superficie: 167m². – Prix de vente : 520.000DT. •L'appartement est composé de : - Un Salon spacieux et lumineux avec balcon. - Trois chambres à coucher avec dressings dont une est une suite parentale. - Dressing au couloir - Une grande cuisine équipée avec séchoir. - Une salle de bain . - Une salle d'eau - Chauffage central/climatiseur . - Place de parking au sous sol. Contactez-nous par message direct ou : Téléphone / WhatsApp : Afficher le numéro / Afficher le numéro) Email: [email protected] N'hésitez pas à nous contacter si vous avez besoin de plus d'informations.,167,3.0,3
120000.0,sale,شقة للبيع ,manouba,manouba,شقة للبيع تقع بإقامة إبن زهر في مدينة منوبة قرب مستشفى الرازي ، تتكون من صالة +2غرف نوم +مطبخ+بيت حمام ،قريبة من كل المرافق بمدينة منوبة . لمزيد المعلومات الرجاء الإتصال بالرقم Afficher le numéro.,100,1.0,3
160000.0,sale,A vendre un appartement au cité olympique de Radès ,ben arous,rades,"A vendre un appartement au rez-de-chaussée composée d’un salon avec véranda plus deux chambres avec placards, cuisine équipée avec balcon , climatiseur chaux et froid pour 160.000 dinars , tél Afficher le numéro",75,1.0,3
415000.0,sale,a vendre s+3 direct promoteur ,ariana,ghazela,Agence immobilière KCHAOU met à la vente un appartement s+3 direct promoteur à riadh el andalous côté Carrefour Market surface 154m2 prix 415md Contactez Agence Immobilière KCHAOU au Afficher le numéro ,154,2.0,3
